time,outletId,workStationId,userId,bill,action,url,method,server
14:26:41,Imperial Kitchen(15),0003,IT Melanie(1),,Log Off,http://localhost:4850/#/tables
14:27:49,Imperial Kitchen(15),0003,IT Melanie(1),,Log In,http://localhost:4850/#/
14:27:52,Imperial Kitchen(15),0003,IT Melanie(1),,Log In Success,http://localhost:4850/#/
14:27:55,Imperial Kitchen(15),0003,IT Melanie(1),,Change Map Dine In,http://localhost:4850/#/tables
14:27:56,Imperial Kitchen(15),0003,IT Melanie(1),,Change Map Other,http://localhost:4850/#/tables
14:41:30,Imperial Kitchen(15),0003,IT Melanie(1),,Log Off,http://localhost:4850/#/tables
15:02:03,Imperial Kitchen(15),0003,IT Melanie(1),,Change Map Dine In,http://localhost:4850/#/
15:02:04,Imperial Kitchen(15),0003,IT Melanie(1),,Change Map Other,http://localhost:4850/#/
15:09:26,Imperial Kitchen(15),0003,IT Melanie(1),,Change Map Dine In,http://localhost:4850/#/
15:09:27,Imperial Kitchen(15),0003,IT Melanie(1),,Change Map Other,http://localhost:4850/#/
15:09:28,Imperial Kitchen(15),0003,IT Melanie(1),,Change Map Dine In,http://localhost:4850/#/
15:09:28,Imperial Kitchen(15),0003,IT Melanie(1),,Change Map Other,http://localhost:4850/#/
15:13:25,Imperial Kitchen(15),0003,IT Melanie(1),,Log In Success,http://localhost:4850/#/
15:13:29,Imperial Kitchen(15),0003,IT Melanie(1),,Log Off,http://localhost:4850/#/tables
15:14:15,Imperial Kitchen(15),0003,IT Melanie(1),,Log In Success,http://localhost:4850/#/
15:16:47,Imperial Kitchen(15),0003,IT Melanie(1),250709000201,Go to Menu,http://localhost:4850/#/tables
15:16:50,Imperial Kitchen(15),0003,IT Melanie(1),250709000201,Exit Without Order,http://localhost:4850/#/menu?id=250709000201
15:16:56,Imperial Kitchen(15),0003,IT Melanie(1),,Log Off,http://localhost:4850/#/tables
15:55:21,Imperial Kitchen(15),0003,IT Melanie(1),,Log In Success,http://localhost:4850/#/
15:55:27,Imperial Kitchen(15),0003,IT Melanie(1),,Log Off,http://localhost:4850/#/tables
16:01:49,Imperial Kitchen(15),0003,IT Melanie(1),,Log In ERROR PASSWORD,http://localhost:4850/#/
16:01:55,Imperial Kitchen(15),0003,IT Melanie(1),,Log In Success,http://localhost:4850/#/
16:02:07,Imperial Kitchen(15),0003,IT Melanie(1),,Log Off,http://localhost:4850/#/tables
16:03:11,Imperial Kitchen(15),0003,IT Melanie(1),,Change Map Dine In,http://localhost:4850/#/
16:03:12,Imperial Kitchen(15),0003,IT Melanie(1),,Change Map Other,http://localhost:4850/#/
16:04:46,Imperial Kitchen(15),0003,IT Melanie(1),,Log In Success,http://localhost:4850/#/
16:05:47,Imperial Kitchen(15),0003,IT Melanie(1),,Sign Off,http://localhost:4850/#/tables
16:05:57,Imperial Kitchen(15),0003,IT Melanie(1),,please close 1 tables!,http://localhost:4850/#/tables
16:05:59,Imperial Kitchen(15),0003,IT Melanie(1),,Change Map Other,http://localhost:4850/#/tables
16:05:59,Imperial Kitchen(15),0003,IT Melanie(1),,Change Map Dine In,http://localhost:4850/#/tables
16:06:01,Imperial Kitchen(15),0003,IT Melanie(1),,modalSwitchOutlet,http://localhost:4850/#/tables
16:06:02,Imperial Kitchen Delivery(1001),0003,IT Melanie(1),,Change Outlet to Imperial Kitchen Delivery,http://localhost:4850/#/tables
16:06:03,Imperial Kitchen Delivery(1001),0003,IT Melanie(1),250708000199,Go to Menu,http://localhost:4850/#/tables
16:06:06,Imperial Kitchen Delivery(1001),0003,IT Melanie(1),250708000199,Exit Without Order,http://localhost:4850/#/menu?id=250708000199
16:06:10,Imperial Kitchen Delivery(1001),0003,IT Melanie(1),,WARNING Daily Close ?,http://localhost:4850/#/tables
16:06:11,Imperial Kitchen Delivery(1001),0003,IT Melanie(1),,Daily Close -> YES,http://localhost:4850/#/tables
16:11:32,Imperial Kitchen(15),0001,IT Melanie(1),,logOff,http://localhost:4850/#/daily/start
16:11:43,Imperial Kitchen(15),0001,IT Melanie(1),,Log In Success,http://localhost:4850/#/
16:11:44,Imperial Kitchen(15),0001,IT Melanie(1),,logOff,http://localhost:4850/#/daily/start
16:11:48,Imperial Kitchen(15),0001,IT Melanie(1),,Log In Success,http://localhost:4850/#/
16:11:57,Imperial Kitchen(15),0001,IT Melanie(1),,logOff,http://localhost:4850/#/daily/start
16:12:27,Imperial Kitchen(15),0001,IT Melanie(1),,Log In Success,http://localhost:4850/#/
16:12:28,Imperial Kitchen(15),0001,IT Melanie(1),,Sign Off,http://localhost:4850/#/daily/start
16:12:45,Imperial Kitchen(15),0001,IT Melanie(1),,logOff,http://localhost:4850/#/tables
16:12:45,Imperial Kitchen(15),0001,IT Melanie(1),,logOff,http://localhost:4850/#/tables
16:12:50,Imperial Kitchen(15),0001,IT Melanie(1),,Log In ERROR PASSWORD,http://localhost:4850/#/
16:12:55,Imperial Kitchen(15),0001,IT Melanie(1),,Log In Success,http://localhost:4850/#/
16:13:15,Imperial Kitchen(15),0001,IT Melanie(1),,click setting,http://localhost:4850/#/tables
16:14:27,Imperial Kitchen(15),0001,IT Melanie(1),,Log Off,http://localhost:4850/#/tables
16:14:34,Imperial Kitchen(15),0001,IT Melanie(1),,Log In ERROR PASSWORD,http://localhost:4850/#/
16:14:38,Imperial Kitchen(15),0001,IT Melanie(1),,Log In Success,http://localhost:4850/#/
16:25:51,Imperial Kitchen(15),0001,IT Melanie(1),,New Order Imperial Kitchen(15) Cover : 5, Table : TA2(4),http://localhost:4850/#/tables
16:25:51,Imperial Kitchen(15),0001,IT Melanie(1),250715000207,Go to Menu,http://localhost:4850/#/tables
16:25:56,Imperial Kitchen(15),0001,IT Melanie(1),250715000207,Menu Lookup 0,http://localhost:4850/#/menu?id=250715000207
16:25:56,Imperial Kitchen(15),0001,IT Melanie(1),250715000207,Menu Lookup 1,http://localhost:4850/#/menu?id=250715000207
16:25:57,Imperial Kitchen(15),0001,IT Melanie(1),250715000207,Menu Lookup 3,http://localhost:4850/#/menu?id=250715000207
16:25:57,Imperial Kitchen(15),0001,IT Melanie(1),250715000207,Add Menu MANGGO KYOTO(24) @30000.00,http://localhost:4850/#/menu?id=250715000207
16:25:58,Imperial Kitchen(15),0001,IT Melanie(1),250715000207,Add Menu PASSION CCNT DELIGHT(25) @20000.00,http://localhost:4850/#/menu?id=250715000207
16:25:58,Imperial Kitchen(15),0001,IT Melanie(1),250715000207,Add Menu STRAWBERRY MOJITO(26) @10000.00,http://localhost:4850/#/menu?id=250715000207
16:26:29,Imperial Kitchen(15),0001,IT Melanie(1),250715000207,Add Qty 5 MANGGO KYOTO,http://localhost:4850/#/menu?id=250715000207
16:26:48,Imperial Kitchen(15),0001,IT Melanie(1),250715000207,Menu Lookup 1,http://localhost:4850/#/menu?id=250715000207
16:26:49,Imperial Kitchen(15),0001,IT Melanie(1),250715000207,menu/modifier MANGGO KYOTO menuId : 24, price : 30000,http://localhost:4850/#/menu?id=250715000207
16:26:55,Imperial Kitchen(15),0001,IT Melanie(1),250715000207, take Out Detail,http://localhost:4850/#/menu/modifier?id=250715000207&menuId=24&price=30000
16:26:59,Imperial Kitchen(15),0001,IT Melanie(1),250715000207,Item TA 1,http://localhost:4850/#/menu?id=250715000207
16:27:00,Imperial Kitchen(15),0001,IT Melanie(1),250715000207,Item TA 0,http://localhost:4850/#/menu?id=250715000207
16:35:57,Imperial Kitchen(15),0001,IT Melanie(1),250715000207,Click MODIFIER : Bar Info,http://localhost:4850/#/menu?id=250715000207
16:35:58,Imperial Kitchen(15),0001,IT Melanie(1),250715000207,Add Modifier dingin(48) @0,http://localhost:4850/#/menu?id=250715000207
16:36:06,Imperial Kitchen(15),0001,IT Melanie(1),250715000207,Apply Discount Group 35% Disc All (6) @35.00%,http://localhost:4850/#/menu?id=250715000207
16:53:53,Imperial Kitchen(15),0001,IT Melanie(1),250715000207,WARNING Add Qty 8 STRAWBERRY MOJITO,http://localhost:4850/#/menu?id=250715000207
16:53:58,Imperial Kitchen(15),0001,IT Melanie(1),250715000207,WARNING Add Qty 8 STRAWBERRY MOJITO,http://localhost:4850/#/menu?id=250715000207
16:54:10,Imperial Kitchen(15),0001,IT Melanie(1),250715000207,WARNING Add Qty 5 STRAWBERRY MOJITO,http://localhost:4850/#/menu?id=250715000207
17:00:32,Imperial Kitchen(15),0001,IT Melanie(1),250715000207,menu/modifier MANGGO KYOTO menuId : 24, price : 30000,http://localhost:4850/#/menu?id=250715000207
17:02:43,Imperial Kitchen(15),0001,IT Melanie(1),250715000207,menu/modifier MANGGO KYOTO menuId : 24, price : 30000,http://localhost:4850/#/menu?id=250715000207
17:09:02,Imperial Kitchen(15),0001,IT Melanie(1),,Change Map Dine In,http://localhost:4850/#/tables
17:09:02,Imperial Kitchen(15),0001,IT Melanie(1),,Change Map Other,http://localhost:4850/#/tables
17:09:11,Imperial Kitchen(15),0001,IT Melanie(1),250715000207,Go to Menu,http://localhost:4850/#/tables
17:10:50,Imperial Kitchen(15),0001,IT Melanie(1),250715000207,Send Order,http://localhost:4850/#/menu?id=250715000207
17:10:51,Imperial Kitchen(15),0001,IT Melanie(1),250715000207,Go to Menu,http://localhost:4850/#/tables
17:11:24,Imperial Kitchen(15),0001,IT Melanie(1),250715000207,Item TA 0,http://localhost:4850/#/menu?id=250715000207
17:18:05,Imperial Kitchen(15),0001,IT Melanie(1),,Change View to map,http://localhost:4850/#/tables
17:18:06,Imperial Kitchen(15),0001,IT Melanie(1),,Change View to table,http://localhost:4850/#/tables
17:18:09,Imperial Kitchen(15),0001,IT Melanie(1),,Change View to map,http://localhost:4850/#/tables
17:23:10,Imperial Kitchen(15),0001,IT Melanie(1),,Log Off,http://localhost:4850/#/tables
17:36:01,Imperial Kitchen(15),0001,IT Melanie(1),,Log In ERROR PASSWORD,http://localhost:4850/#/
17:36:08,Imperial Kitchen(15),0001,IT Melanie(1),,Log In Success,http://localhost:4850/#/
17:36:14,Imperial Kitchen(15),0001,IT Melanie(1),,New Order Imperial Kitchen(15) Cover : 4, Table : TA1(15),http://localhost:4850/#/tables
17:36:14,Imperial Kitchen(15),0001,IT Melanie(1),250715000208,Go to Menu,http://localhost:4850/#/tables
17:36:16,Imperial Kitchen(15),0001,IT Melanie(1),250715000208,Menu Lookup 0,http://localhost:4850/#/menu?id=250715000208
17:36:19,Imperial Kitchen(15),0001,IT Melanie(1),250715000208,Menu Lookup 0,http://localhost:4850/#/menu?id=250715000208
17:36:20,Imperial Kitchen(15),0001,IT Melanie(1),250715000208,Menu Lookup 0,http://localhost:4850/#/menu?id=250715000208
17:37:21,Imperial Kitchen(15),0001,IT Melanie(1),250715000208,Menu Lookup 0,http://localhost:4850/#/menu?id=250715000208
17:37:21,Imperial Kitchen(15),0001,IT Melanie(1),250715000208,Menu Lookup 2,http://localhost:4850/#/menu?id=250715000208
17:37:22,Imperial Kitchen(15),0001,IT Melanie(1),250715000208,Menu Lookup 0,http://localhost:4850/#/menu?id=250715000208
17:37:23,Imperial Kitchen(15),0001,IT Melanie(1),250715000208,Menu Lookup 0,http://localhost:4850/#/menu?id=250715000208
17:37:24,Imperial Kitchen(15),0001,IT Melanie(1),250715000208,Menu Lookup 1,http://localhost:4850/#/menu?id=250715000208
17:37:24,Imperial Kitchen(15),0001,IT Melanie(1),250715000208,Menu Lookup 4,http://localhost:4850/#/menu?id=250715000208
17:37:25,Imperial Kitchen(15),0001,IT Melanie(1),250715000208,Add Menu NS GRG SAPI PDS(29) @46900.00,http://localhost:4850/#/menu?id=250715000208
17:37:27,Imperial Kitchen(15),0001,IT Melanie(1),250715000208,Menu Lookup 0,http://localhost:4850/#/menu?id=250715000208
17:39:02,Imperial Kitchen(15),0001,IT Melanie(1),250715000208,Menu Lookup 0,http://localhost:4850/#/menu?id=250715000208
17:39:02,Imperial Kitchen(15),0001,IT Melanie(1),250715000208,Menu Lookup 1,http://localhost:4850/#/menu?id=250715000208
17:39:03,Imperial Kitchen(15),0001,IT Melanie(1),250715000208,Menu Lookup 3,http://localhost:4850/#/menu?id=250715000208
17:39:10,Imperial Kitchen(15),0001,IT Melanie(1),250715000208,Void item ,http://localhost:4850/#/menu?id=250715000208
17:39:11,Imperial Kitchen(15),0001,IT Melanie(1),250715000208,Add Menu MANGGO KYOTO(24) @30000.00,http://localhost:4850/#/menu?id=250715000208
17:39:12,Imperial Kitchen(15),0001,IT Melanie(1),250715000208,Add Menu PASSION CCNT DELIGHT(25) @20000.00,http://localhost:4850/#/menu?id=250715000208
17:39:12,Imperial Kitchen(15),0001,IT Melanie(1),250715000208,Add Menu STRAWBERRY MOJITO(26) @10000.00,http://localhost:4850/#/menu?id=250715000208
17:39:13,Imperial Kitchen(15),0001,IT Melanie(1),250715000208,Menu Lookup 0,http://localhost:4850/#/menu?id=250715000208
17:39:16,Imperial Kitchen(15),0001,IT Melanie(1),250715000208,Menu Lookup 0,http://localhost:4850/#/menu?id=250715000208
17:39:16,Imperial Kitchen(15),0001,IT Melanie(1),250715000208,Menu Lookup 1,http://localhost:4850/#/menu?id=250715000208
17:39:17,Imperial Kitchen(15),0001,IT Melanie(1),250715000208,Menu Lookup 3,http://localhost:4850/#/menu?id=250715000208
17:40:35,Imperial Kitchen(15),0001,IT Melanie(1),250715000208,Menu Lookup 0,http://localhost:4850/#/menu?id=250715000208
