id,closed,startDate,closeDate,startBalance,closeBalance,totalTables,totalCover,totalBill,totalItem,discount,sc,tax,subTotal,grandTotal
000016,1,2025-06-24 15:25:43,2025-06-24 15:34:51,0,1,0,0,0,0,0,0,0,0,0
