id,closed,startDate,closeDate,startBalance,closeBalance,totalTables,totalCover,totalBill,totalItem,discount,sc,tax,subTotal,grandTotal
000032,1,2025-07-28 12:41:51,2025-07-29 13:14:50,0,1,0,0,0,0,0,0,0,0,0
