id,closed,startDate,closeDate,startBalance,closeBalance,totalTables,totalCover,totalBill,totalItem,discount,sc,tax,subTotal,grandTotal
000038,1,2025-08-19 12:16:03,2025-08-20 11:35:52,0,1,0,0,0,0,0,0,0,0,0
