id,closed,startDate,closeDate,startBalance,closeBalance,totalTables,totalCover,totalBill,totalItem,discount,sc,tax,subTotal,grandTotal
000037,1,2025-08-15 14:29:49,2025-08-19 12:15:58,0,1,0,0,0,0,0,0,0,0,0
