id,closed,startDate,closeDate,startBalance,closeBalance,totalTables,totalCover,totalBill,totalItem,discount,sc,tax,subTotal,grandTotal
000048,1,2025-09-08 13:12:59,2025-09-09 11:51:25,0,1,0,0,0,0,0,0,0,0,0
