id,closed,startDate,closeDate,startBalance,closeBalance,totalTables,totalCover,totalBill,totalItem,discount,sc,tax,subTotal,grandTotal
000012,1,2025-06-09 13:28:37,2025-06-09 18:38:35,0,1,0,0,0,0,0,0,0,0,0
