id,closed,startDate,closeDate,startBalance,closeBalance,totalTables,totalCover,totalBill,totalItem,discount,sc,tax,subTotal,grandTotal
000010,1,2025-06-03 13:53:42,2025-06-04 14:56:59,0,1,0,0,0,0,0,0,0,0,0
